sku,title_pt,category,subcategory,description_pt_2lines,price_low_brl,price_median_brl,price_high_brl,margin_pct_suggested,tags_pt,photo_url_1,photo_url_2,photo_url_3,thumbnail_url,source_product_link,source_marketplace_hint,source_lang,shipping_weight_g,shipping_length_cm,shipping_width_cm,shipping_height_cm,compatibility_notes,cross_sell_sku_1,cross_sell_sku_2,pricing_strategy_notes
COL-008,"Poster Premium Lux League of Legends Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de League of Legends. Excelente item para ticket médio complementar e kits temáticos.,67.4,128.9,261.15,55,"poster,league of legends,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-005,DEC-005,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-009,"Mini Estátua Colecionável Ghost Call of Duty Edição Decor para Estante, Mesa e Setup",Colecionáveis/Merch,Mini estátua,Colecionável com alto apelo visual para estante e setup. Excelente para fãs que buscam peça de destaque e presente premium.,69.9,131.9,264.9,55,"colecionável,call of duty,estátua,setup,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-010,DEC-009,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-010,"Caneca Colecionável Soap Call of Duty Nerd Premium para Café, Desk e Presente",Colecionáveis/Merch,Caneca,"Produto clássico de alto giro no e-commerce geek, ótimo para bundles e presentes. Une utilidade, coleção e forte apelo visual.",59.9,119.9,249.9,55,"caneca,call of duty,colecionável,nerd,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-011,DEC-009,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-011,Mousepad Colecionável Task Force Call of Duty Desk Mat Gamer para Setup Profissional,Colecionáveis/Merch,Mousepad/desk mat,Desk mat com alta demanda no nicho gamer e grande apelo para setup. Produto com boa percepção de valor e excelente conversão visual.,62.4,122.9,253.65,55,"mousepad,desk mat,call of duty,setup,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-012,DEC-009,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-012,"Poster Premium Warzone Call of Duty Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de Call of Duty. Excelente item para ticket médio complementar e kits temáticos.,64.9,125.9,257.4,55,"poster,call of duty,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-009,DEC-009,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-013,"Mini Estátua Colecionável Creeper Minecraft Edição Decor para Estante, Mesa e Setup",Colecionáveis/Merch,Mini estátua,Colecionável com alto apelo visual para estante e setup. Excelente para fãs que buscam peça de destaque e presente premium.,67.4,128.9,261.15,55,"colecionável,minecraft,estátua,setup,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-014,DEC-013,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-014,"Caneca Colecionável Steve Minecraft Nerd Premium para Café, Desk e Presente",Colecionáveis/Merch,Caneca,"Produto clássico de alto giro no e-commerce geek, ótimo para bundles e presentes. Une utilidade, coleção e forte apelo visual.",69.9,131.9,264.9,55,"caneca,minecraft,colecionável,nerd,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-015,DEC-013,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-015,Mousepad Colecionável Alex Minecraft Desk Mat Gamer para Setup Profissional,Colecionáveis/Merch,Mousepad/desk mat,Desk mat com alta demanda no nicho gamer e grande apelo para setup. Produto com boa percepção de valor e excelente conversão visual.,59.9,119.9,249.9,55,"mousepad,desk mat,minecraft,setup,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-016,DEC-013,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-016,"Poster Premium Enderman Minecraft Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de Minecraft. Excelente item para ticket médio complementar e kits temáticos.,62.4,122.9,253.65,55,"poster,minecraft,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-013,DEC-013,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-017,"Mini Estátua Colecionável Lhama Fortnite Edição Decor para Estante, Mesa e Setup",Colecionáveis/Merch,Mini estátua,Colecionável com alto apelo visual para estante e setup. Excelente para fãs que buscam peça de destaque e presente premium.,64.9,125.9,257.4,55,"colecionável,fortnite,estátua,setup,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-018,DEC-017,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-018,"Caneca Colecionável Battle Royale Fortnite Nerd Premium para Café, Desk e Presente",Colecionáveis/Merch,Caneca,"Produto clássico de alto giro no e-commerce geek, ótimo para bundles e presentes. Une utilidade, coleção e forte apelo visual.",67.4,128.9,261.15,55,"caneca,fortnite,colecionável,nerd,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-019,DEC-017,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-019,Mousepad Colecionável Victory Crown Fortnite Desk Mat Gamer para Setup Profissional,Colecionáveis/Merch,Mousepad/desk mat,Desk mat com alta demanda no nicho gamer e grande apelo para setup. Produto com boa percepção de valor e excelente conversão visual.,69.9,131.9,264.9,55,"mousepad,desk mat,fortnite,setup,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-020,DEC-017,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-020,"Poster Premium Peely Fortnite Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de Fortnite. Excelente item para ticket médio complementar e kits temáticos.,59.9,119.9,249.9,55,"poster,fortnite,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-017,DEC-017,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-021,"Mini Estátua Colecionável AWP CS2 Edição Decor para Estante, Mesa e Setup",Colecionáveis/Merch,Mini estátua,Colecionável com alto apelo visual para estante e setup. Excelente para fãs que buscam peça de destaque e presente premium.,62.4,122.9,253.65,55,"colecionável,cs2,estátua,setup,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-022,DEC-021,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-022,"Caneca Colecionável AK-47 CS2 Nerd Premium para Café, Desk e Presente",Colecionáveis/Merch,Caneca,"Produto clássico de alto giro no e-commerce geek, ótimo para bundles e presentes. Une utilidade, coleção e forte apelo visual.",64.9,125.9,257.4,55,"caneca,cs2,colecionável,nerd,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-023,DEC-021,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-023,Mousepad Colecionável Knife CS2 Desk Mat Gamer para Setup Profissional,Colecionáveis/Merch,Mousepad/desk mat,Desk mat com alta demanda no nicho gamer e grande apelo para setup. Produto com boa percepção de valor e excelente conversão visual.,67.4,128.9,261.15,55,"mousepad,desk mat,cs2,setup,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-024,DEC-021,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-024,"Poster Premium Defuse CS2 Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de CS2. Excelente item para ticket médio complementar e kits temáticos.,69.9,131.9,264.9,55,"poster,cs2,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-021,DEC-021,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-025,"Mini Estátua Colecionável Los Santos GTA V Edição Decor para Estante, Mesa e Setup",Colecionáveis/Merch,Mini estátua,Colecionável com alto apelo visual para estante e setup. Excelente para fãs que buscam peça de destaque e presente premium.,59.9,119.9,249.9,55,"colecionável,gta v,estátua,setup,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-026,DEC-025,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-026,"Caneca Colecionável Franklin GTA V Nerd Premium para Café, Desk e Presente",Colecionáveis/Merch,Caneca,"Produto clássico de alto giro no e-commerce geek, ótimo para bundles e presentes. Une utilidade, coleção e forte apelo visual.",62.4,122.9,253.65,55,"caneca,gta v,colecionável,nerd,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-027,DEC-025,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-027,Mousepad Colecionável Trevor GTA V Desk Mat Gamer para Setup Profissional,Colecionáveis/Merch,Mousepad/desk mat,Desk mat com alta demanda no nicho gamer e grande apelo para setup. Produto com boa percepção de valor e excelente conversão visual.,64.9,125.9,257.4,55,"mousepad,desk mat,gta v,setup,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-028,DEC-025,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-028,"Poster Premium Michael GTA V Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de GTA V. Excelente item para ticket médio complementar e kits temáticos.,67.4,128.9,261.15,55,"poster,gta v,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-025,DEC-025,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-029,"Mini Estátua Colecionável Spider-Man Marvel Edição Decor para Estante, Mesa e Setup",Colecionáveis/Merch,Mini estátua,Colecionável com alto apelo visual para estante e setup. Excelente para fãs que buscam peça de destaque e presente premium.,69.9,131.9,264.9,55,"colecionável,marvel,estátua,setup,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-030,DEC-029,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-030,"Caneca Colecionável Iron Man Marvel Nerd Premium para Café, Desk e Presente",Colecionáveis/Merch,Caneca,"Produto clássico de alto giro no e-commerce geek, ótimo para bundles e presentes. Une utilidade, coleção e forte apelo visual.",59.9,119.9,249.9,55,"caneca,marvel,colecionável,nerd,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-031,DEC-029,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-031,Mousepad Colecionável Deadpool Marvel Desk Mat Gamer para Setup Profissional,Colecionáveis/Merch,Mousepad/desk mat,Desk mat com alta demanda no nicho gamer e grande apelo para setup. Produto com boa percepção de valor e excelente conversão visual.,62.4,122.9,253.65,55,"mousepad,desk mat,marvel,setup,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-032,DEC-029,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-032,"Poster Premium Groot Marvel Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de Marvel. Excelente item para ticket médio complementar e kits temáticos.,64.9,125.9,257.4,55,"poster,marvel,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-029,DEC-029,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-033,"Mini Estátua Colecionável Darth Vader Star Wars Edição Decor para Estante, Mesa e Setup",Colecionáveis/Merch,Mini estátua,Colecionável com alto apelo visual para estante e setup. Excelente para fãs que buscam peça de destaque e presente premium.,67.4,128.9,261.15,55,"colecionável,star wars,estátua,setup,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-034,DEC-033,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-034,"Caneca Colecionável Stormtrooper Star Wars Nerd Premium para Café, Desk e Presente",Colecionáveis/Merch,Caneca,"Produto clássico de alto giro no e-commerce geek, ótimo para bundles e presentes. Une utilidade, coleção e forte apelo visual.",69.9,131.9,264.9,55,"caneca,star wars,colecionável,nerd,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-035,DEC-033,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-035,Mousepad Colecionável Mandalorian Star Wars Desk Mat Gamer para Setup Profissional,Colecionáveis/Merch,Mousepad/desk mat,Desk mat com alta demanda no nicho gamer e grande apelo para setup. Produto com boa percepção de valor e excelente conversão visual.,59.9,119.9,249.9,55,"mousepad,desk mat,star wars,setup,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-036,DEC-033,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-036,"Poster Premium Grogu Star Wars Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de Star Wars. Excelente item para ticket médio complementar e kits temáticos.,62.4,122.9,253.65,55,"poster,star wars,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-033,DEC-033,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-037,"Mini Estátua Colecionável Pikachu Pokémon Edição Decor para Estante, Mesa e Setup",Colecionáveis/Merch,Mini estátua,Colecionável com alto apelo visual para estante e setup. Excelente para fãs que buscam peça de destaque e presente premium.,64.9,125.9,257.4,55,"colecionável,pokémon,estátua,setup,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-038,DEC-037,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-038,"Caneca Colecionável Charmander Pokémon Nerd Premium para Café, Desk e Presente",Colecionáveis/Merch,Caneca,"Produto clássico de alto giro no e-commerce geek, ótimo para bundles e presentes. Une utilidade, coleção e forte apelo visual.",67.4,128.9,261.15,55,"caneca,pokémon,colecionável,nerd,presente",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-039,DEC-037,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-039,Mousepad Colecionável Gengar Pokémon Desk Mat Gamer para Setup Profissional,Colecionáveis/Merch,Mousepad/desk mat,Desk mat com alta demanda no nicho gamer e grande apelo para setup. Produto com boa percepção de valor e excelente conversão visual.,69.9,131.9,264.9,55,"mousepad,desk mat,pokémon,setup,gamer",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-040,DEC-037,Exibir preço PIX + bundle com 2 unidades ou kit presente.
COL-040,"Poster Premium Eevee Pokémon Colecionável para Parede, Estúdio e Espaço Geek",Colecionáveis/Merch,Poster,Poster de decoração colecionável para fãs de Pokémon. Excelente item para ticket médio complementar e kits temáticos.,59.9,119.9,249.9,55,"poster,pokémon,colecionável,parede,geek",NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,NÃO VERIFICADO,Mercado Livre / Shopee / Amazon,pt-BR,420,28,20,9,Produto de apelo nerd/gamer para venda online; revisar licenciamento e arte final antes de publicar.,COL-037,DEC-037,Exibir preço PIX + bundle com 2 unidades ou kit presente.
